Alpha,Grau_rho,Custo_Garantido,Custo_Real
0,0,0.634871826975415,0.634871827776214
0.05,0,0.634871826975415,0.634666008839454
0.1,0,0.634871826975415,0.634460589963827
0.15,0,0.634871826975415,0.634255616062334
0.2,0,0.634871826975415,0.634051135237576
0.25,0,0.634871826975415,0.6338471922024
0.3,0,0.634871826975415,0.633643831649873
0.35,0,0.634871826975415,0.633441096235141
0.4,0,0.634871826975415,0.633239025905855
0.45,0,0.634871826975415,0.633037656237197
0.5,0,0.634871826975415,0.632837018196653
0.55,0,0.634871826975415,0.632637136684017
0.6,0,0.634871826975415,0.632438027488325
0.65,0,0.634871826975415,0.632239704219143
0.7,0,0.634871826975415,0.632042167324419
0.75,0,0.634871826975415,0.631845402941883
0.8,0,0.634871826975415,0.631649392047961
0.85,0,0.634871826975415,0.631454102168899
0.9,0,0.634871826975415,0.631259488487526
0.95,0,0.634871826975415,0.63106549482566
1,0,0.634871826975415,0.630872052653701
0,1,0.635852432205038,0.635487899607687
0.05,1,0.635483077816352,0.635114741796419
0.1,1,0.635113508627258,0.634740773311084
0.15,1,0.634743724262563,0.634366011591755
0.2,1,0.634373724345981,0.633990438841589
0.25,1,0.634003508500128,0.633614002611779
0.3,1,0.63363307634652,0.633236608868259
0.35,1,0.633262427505561,0.632858126381946
0.4,1,0.632891561596549,0.632478377083558
0.45,1,0.632520478237662,0.632097132585536
0.5,1,0.632149177045958,0.631714105999959
0.55,1,0.631777657637372,0.631328940731665
0.6,1,0.631405919626706,0.6309411970925
0.65,1,0.63103396262763,0.630550339853655
0.7,1,0.630661786252672,0.630155701997212
0.75,1,0.630289390113218,0.629756454002524
0.8,1,0.629916773819506,0.629351550037074
0.85,1,0.629543936980618,0.628939641595836
0.9,1,0.62917087920448,0.628518948161931
0.95,1,0.628797600097854,0.628087027399889
1,1,0.628424099266334,0.62764035786647
0,2,0.635942284078515,0.635451484152784
0.05,2,0.635523694278962,0.63508157433919
0.1,2,0.635110186390394,0.634711071223705
0.15,2,0.634701770345398,0.634339993728601
0.2,2,0.634298455979677,0.633968327925003
0.25,2,0.633900253030951,0.633596027787722
0.3,2,0.633507171137852,0.63322300866729
0.35,2,0.633119219838842,0.632849151670767
0.4,2,0.632736408571125,0.632474296151011
0.45,2,0.632358746669567,0.632098234826228
0.5,2,0.631986243365634,0.631720707731819
0.55,2,0.631618907786322,0.631341393158904
0.6,2,0.631256748953108,0.630959895682245
0.65,2,0.630899775780898,0.630575737554929
0.7,2,0.630547997076993,0.63018832608218
0.75,2,0.630201421540056,0.629796930444268
0.8,2,0.629860057759093,0.629400637806336
0.85,2,0.629523914212437,0.628998286401512
0.9,2,0.62919299926675,0.628588363213018
0.95,2,0.628867321176024,0.62816883613093
1,2,0.628546888080601,0.62773684147717
0,3,0.635947302028938,0.635450789707131
0.05,3,0.635521305382835,0.635080799183746
0.1,3,0.635102786126569,0.634710337666045
0.15,3,0.634691456216888,0.634339415978322
0.2,3,0.634287026612239,0.633968011904865
0.25,3,0.633889207301653,0.633596070973123
0.3,3,0.633497707332572,0.633223499915367
0.35,3,0.6331122348376,0.632850171072424
0.4,3,0.632732497060146,0.632475914859162
0.45,3,0.632358200378938,0.632100514874385
0.5,3,0.631989050331387,0.631723701801507
0.55,3,0.63162475163577,0.631345144361448
0.6,3,0.63126500821222,0.630964437160689
0.65,3,0.630909523202486,0.630581092453535
0.7,3,0.630557998988462,0.630194507018029
0.75,3,0.630210137209449,0.629803939286518
0.8,3,0.629865638778137,0.629408465303195
0.85,3,0.629524203895283,0.62900691263746
0.9,3,0.629185532063074,0.628597757983175
0.95,3,0.628849322097151,0.628178958924576
1,3,0.628515272137272,0.627747655554397
0,4,0.635950172775796,0.635454788573677
0.05,4,0.635525535647333,0.63508441249464
0.1,4,0.63510754684989,0.634713532734148
0.15,4,0.634696100472614,0.634342161503661
0.2,4,0.634291070925982,0.633970277789634
0.25,4,0.633892312890751,0.633597828124795
0.3,4,0.633499661269422,0.633224720021842
0.35,4,0.633112931140061,0.632850826359437
0.4,4,0.632731917712343,0.632475977795927
0.45,4,0.632356396285602,0.6320999578184
0.5,4,0.63198612220871,0.631722496585292
0.55,4,0.631620830841528,0.631343261754578
0.6,4,0.631260237517684,0.63096184621249
0.65,4,0.630904037508393,0.630577759502979
0.7,4,0.630551905987008,0.630190394536404
0.75,4,0.630203497993984,0.629799004133355
0.8,4,0.629858448401874,0.629402656298093
0.85,4,0.629516371880007,0.629000166637163
0.9,4,0.629176862858409,0.628589994164894
0.95,4,0.62883949549056,0.628170068694111
1,4,0.628503823614511,0.627737484378555
0,5,0.636001877419235,0.635478538777658
0.05,5,0.635560467599083,0.635106208362574
0.1,5,0.635127504829503,0.634732953275189
0.15,5,0.634702782734523,0.634358809990457
0.2,5,0.634286086134546,0.63398378270599
0.25,5,0.633877187147424,0.633607837300398
0.3,5,0.633475841275616,0.633230908091905
0.35,5,0.633081783480211,0.632852888662546
0.4,5,0.632694724242517,0.632473631102924
0.45,5,0.632314345613761,0.632092938312834
0.5,5,0.631940297253395,0.631710560015322
0.55,5,0.631572192456296,0.631326180894048
0.6,5,0.63120960416901,0.630939408799829
0.65,5,0.630852060994964,0.630549764803261
0.7,5,0.630499043188377,0.630156649348809
0.75,5,0.630149978636278,0.629759316084761
0.8,5,0.629804238827786,0.62935682458123
0.85,5,0.629461134809418,0.628947964719528
0.9,5,0.62911991312481,0.628531145229006
0.95,5,0.628779751736797,0.628104197788259
1,5,0.628439755929275,0.6276640297813
