Alpha,Grau_rho,Custo_Garantido,Custo_Real
0,0,0.0716868007933591,0.0580128785657619
0.05,0,0.0716868007933591,0.0575183527847934
0.1,0,0.0716868007933591,0.0570105785080994
0.15,0,0.0716868007933591,0.0564892178606639
0.2,0,0.0716868007933591,0.0559539193399523
0.25,0,0.0716868007933591,0.0554043165584179
0.3,0,0.0716868007933591,0.0548400268222635
0.35,0,0.0716868007933591,0.0542606495223188
0.4,0,0.0716868007933591,0.0536657643087377
0.45,0,0.0716868007933591,0.0530549290162267
0.5,0,0.0716868007933591,0.0524276773004679
0.55,0,0.0716868007933591,0.0517835159390339
0.6,0,0.0716868007933591,0.0511219217410916
0.65,0,0.0716868007933591,0.0504423379990978
0.7,0,0.0716868007933591,0.0497441704019805
0.75,0,0.0716868007933591,0.0490267823121733
0.8,0,0.0716868007933591,0.0482894892874509
0.85,0,0.0716868007933591,0.0475315527013548
0.9,0,0.0716868007933591,0.0467521722815353
0.95,0,0.0716868007933591,0.0459504773409743
1,0,0.0716868007933591,0.0451255164197021
0,1,0.0654953802532445,0.0578516754437884
0.05,1,0.065458342257139,0.0573770667035358
0.1,1,0.0654212832921243,0.05688819845297
0.15,1,0.065384203322546,0.0563848291743788
0.2,1,0.065347102312648,0.0558667144162755
0.25,1,0.0653099802265728,0.0553336057449033
0.3,1,0.065272837028361,0.0547852495108679
0.35,1,0.0652356726819508,0.0542213854095189
0.4,1,0.0651984871511776,0.0536417448108845
0.45,1,0.0651612803997735,0.0530460488315818
0.5,1,0.0651240523913673,0.0524340061170131
0.55,1,0.0650868030894835,0.0518053102971603
0.6,1,0.0650495324575423,0.0511596370731377
0.65,1,0.0650122404588589,0.050496640884107
0.7,1,0.0649749270566435,0.0498159510947863
0.75,1,0.0649375922140003,0.0491171676321331
0.8,1,0.0649002358939275,0.048399855985189
0.85,1,0.0648628580593168,0.0476635414637485
0.9,1,0.0648254586729529,0.0469077025882766
0.95,1,0.0647880376975131,0.0461317634539866
1,1,0.0647505950955667,0.0453350848740477
0,2,0.0665061900141411,0.0578461196123019
0.05,2,0.0655319393679262,0.0573661477653815
0.1,2,0.0646417205995263,0.0568723056323746
0.15,2,0.0638390492131112,0.0563643561672265
0.2,2,0.0631272648260796,0.0558420569440107
0.25,2,0.0625094722584592,0.055305159065403
0.3,2,0.061988481811231,0.0547534059092411
0.35,2,0.0615667510115054,0.0541865316937935
0.4,2,0.0612463303438273,0.0536042598395269
0.45,2,0.0610288155601835,0.0530063011017189
0.5,2,0.0609153090314225,0.0523923514441274
0.55,2,0.0609063922567218,0.0517620896188901
0.6,2,0.061002111100246,0.0511151744116785
0.65,2,0.0612019746190023,0.0504512415036151
0.7,2,0.0615049675511206,0.0497698998921537
0.75,2,0.0619095757317471,0.0490707278016421
0.8,2,0.0624138229779798,0.0483532679999454
0.85,2,0.0630153174060833,0.0476170224195411
0.9,2,0.063711304761976,0.0468614459588665
0.95,2,0.0644987261795029,0.0460859393109042
1,2,0.0653742778216688,0.0452898406292084
0,3,0.0661385633981949,0.0577687031542057
0.05,3,0.0650798465907332,0.0572969290624948
0.1,3,0.0641193430686331,0.0568109180477567
0.15,3,0.063260340550928,0.0563104550622402
0.2,3,0.0625058235196977,0.0557953239639369
0.25,3,0.0618584025474706,0.0552653065080301
0.3,3,0.0613202463348821,0.0547201811574361
0.35,3,0.0608930197708732,0.0541597216930517
0.4,3,0.0605778313648165,0.0535836956019479
0.45,3,0.0603751931435293,0.0529918622188591
0.5,3,0.0602849955460075,0.0523839705927914
0.55,3,0.0603064990184179,0.051759757046272
0.6,3,0.060438342988128,0.0511189423894665
0.65,3,0.0606785717882505,0.0504612287448534
0.7,3,0.0610246760384314,0.0497862959300469
0.75,3,0.0614736470819386,0.0490937973362804
0.8,3,0.0620220414251485,0.0483833552274525
0.85,3,0.0626660517741707,0.0476545553688244
0.9,3,0.0634015812201761,0.046906940874468
0.95,3,0.0642243173549766,0.0461400051371899
1,3,0.0651298035376182,0.0453531836722534
0,4,0.0663367698732404,0.0577481882981802
0.05,4,0.065118499891415,0.0572778898353488
0.1,4,0.0640314276865827,0.0567932872808494
0.15,4,0.0630747534581623,0.0562941688690858
0.2,4,0.0622474722417584,0.0557803227676082
0.25,4,0.0615483791570306,0.0552515361168371
0.3,4,0.0609760812752073,0.0547075938863176
0.35,4,0.0605290160770397,0.0541482775281435
0.4,4,0.0602054760749161,0.0535733634059009
0.45,4,0.0600036387854816,0.0529826209747848
0.5,4,0.0599216009000035,0.0523758106851835
0.55,4,0.059957415242753,0.0517526815779529
0.6,4,0.0601091289570075,0.0511129685345674
0.65,4,0.0603748213251121,0.0504563891391114
0.7,4,0.0607526397106798,0.0497826401013534
0.75,4,0.0612408322922501,0.0490913931805249
0.8,4,0.061837776514151,0.0483822905373583
0.85,4,0.0625420024825414,0.0476549394268249
0.9,4,0.0633522108527087,0.0469089061248656
0.95,4,0.0642672850608085,0.0461437089581397
1,4,0.0652862980281059,0.0453588102747761
0,5,0.0664707653407964,0.0577420626109801
0.05,5,0.0651267247589286,0.0572718938770234
0.1,5,0.0639406654826592,0.0567874078278624
0.15,5,0.0629078905149439,0.0562883919219053
0.2,5,0.0620236429161049,0.0557746337791953
0.25,5,0.0612832105781351,0.0552459202523305
0.3,5,0.0606820356538965,0.0547020363154341
0.35,5,0.0602158238139925,0.0541427637518339
0.4,5,0.0598806484389122,0.0535678796189242
0.45,5,0.0596730451363267,0.052977154465957
0.5,5,0.0595900925534406,0.0523703502772673
0.55,5,0.0596294762571342,0.0517472181093988
0.6,5,0.0597895333954468,0.051107495385673
0.65,5,0.0600692768516511,0.0504509028056287
0.7,5,0.0604683985886803,0.0497771408191877
0.75,5,0.0609872528058033,0.0490858856059336
0.8,5,0.0616268203560896,0.0483767844881046
0.85,5,0.0623886565794059,0.047649450691004
0.9,5,0.0632748252758964,0.0469034573458019
0.95,5,0.0642878219670949,0.0461383306058444
1,5,0.0654304898557086,0.0453535417171891
